"Application_ID","GEO_region","Age","Job_type","Marital_status","Home_status","Car_status","Household_children","Monthly_Income","Monthly_Spendings","Credit_purpose","Credit_amount","Number_of_installments","NotionalValue_t0","NotionalValue_lag1","NotionalValue_lag2","NotionalValue_lag3","NotionalValue_lag4","NotionalValue_lag5","NotionalValue_lag6","NotionalValue_lag7","NotionalValue_lag8","NotionalValue_lag9","NotionalValue_lag10","NotionalValue_lag11","NotionalValue_lag12","DPD_t0","DPD_lag1","DPD_lag2","DPD_lag3","DPD_lag4","DPD_lag5","DPD_lag6","DPD_lag7","DPD_lag8","DPD_lag9","DPD_lag10","DPD_lag11","DPD_lag12","NotionalOverdue_t0","NotionalOverdue_lag1","NotionalOverdue_lag2","NotionalOverdue_lag3","NotionalOverdue_lag4","NotionalOverdue_lag5","NotionalOverdue_lag6","NotionalOverdue_lag7","NotionalOverdue_lag8","NotionalOverdue_lag9","NotionalOverdue_lag10","NotionalOverdue_lag11","NotionalOverdue_lag12","DefFlag"
"CCC20001115",35,41,"Entrepreneur","Maried","Rental","Owner",2,8544,3160,"White-goods",1176,12,3780.44230017598,3780.44230017598,4186.62555935785,4186.62555935785,6433.0495716138,6433.0495716138,6433.0495716138,8374.26544032757,8424.6674672466,8591.12939567686,8591.12939567686,9406.65137473061,9406.65137473061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001118",118,52,"Entrepreneur","Maried","Owner","Owner",0,6074,2340,"White-goods",6672,12,1611.8491252058,2009.45277486846,2248.24029216943,2502.16564620783,2757.97532830541,3225.20696240058,3263.73646384345,3322.93546374844,3322.93546374844,3322.93546374844,3730.63698811012,3730.63698811012,4044.07790234197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001119",6,40,"Entrepreneur","Maried","Owner","Owner",0,6964,2680,"Holidays",1356,12,237715.336138187,237766.381496111,238285.75550644,238285.75550644,239529.164937991,239529.164937991,240072.777743133,240072.777743133,240072.777743133,242254.326061448,242314.070707916,242314.070707916,242477.240533613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001120",20,62,"Retired","Divorced","Owner","Owner",1,883,380,"Makeover",2760,24,199961.200568851,200107.231976225,200673.660794815,201206.789622487,201206.789622487,202250.313733566,202250.313733566,203195.735123152,203195.735123152,203195.735123152,205106.341472134,205106.341472134,205141.498223629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001121",16,52,"Retired","Maried","Rental","Owner",0,690,200,"Holidays",3024,12,4415.84807733704,7023.85618936615,7023.85618936615,7023.85618936615,13177.632336398,13590.146223529,13590.146223529,15220.9100798634,15816.8910138516,15816.8910138516,21374.8099380476,22115.8163189085,24524.8033580655,7,6,6,0,8,0,0,0,10,0,4,8,40,1524.44081923897,1482.98196124305,942.08428900956,0,1074.66410223657,0,0,0,1408.48997827634,0,1441.12686774799,1121.29314503896,3136.48597532762,0
"CCC20001123",13,52,"Full-time","Maried","Owner","Owner",0,2725,140,"Other",12528,36,37228.4894781889,37650.2935203259,37650.2935203259,37650.2935203259,39900.4544147549,40272.5342159841,40272.5342159841,40467.070242389,42481.7152834103,42505.0113958702,43326.9022481727,43950.0289528286,44213.7773502233,0,1,5,0,0,0,6,8,7,0,6,0,0,0,605.97985719919,478.529336595294,0,0,0,503.90588000736,248.439124118766,510.245663584016,0,459.637004006283,0,0,0
"CCC20001124",24,56,"Full-time","Divorced","Owner","Owner",0,2237,720,"Holidays",4164,12,20678.309608616,20678.309608616,20678.309608616,23167.6570329742,25402.4985446885,26431.9618122006,27287.3584096925,30040.5159578922,30040.5159578922,32919.0687601619,32919.0687601619,34366.2233453475,38671.0627314551,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1952.70139971024,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001125",25,75,"Retired","Divorced","Owner","Owner",0,735,320,"Other",12492,36,40222.8631026324,40222.8631026324,40521.0273447535,43276.94776692,43276.94776692,43276.94776692,46122.5339592947,46122.5339592947,46163.4228216253,49795.3611115998,51750.780614523,52440.8120216151,53197.7391057599,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,1119.85291866926,0,0,0,125.688257206426,0,0,0,0,0,0,0
"CCC20001126",44,38,"Full-time","Maried","Owner","Owner",1,2229,800,"White-goods",12384,36,5234.73318608455,5959.88180930675,6673.39458627744,6716.67756500316,6716.67756500316,7420.17972839374,7420.17972839374,7595.55183070638,8561.45429456679,8866.01987063873,8866.01987063873,8866.01987063873,9484.54740156964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001127",145,57,"Entrepreneur","Maried","Owner","Owner",0,5954,540,"Makeover",2724,12,161673.832077835,178132.042045197,178132.042045197,196236.483688607,196236.483688607,196236.483688607,211528.705646293,212703.999149081,236446.055594724,236446.055594724,236446.055594724,242066.933985281,279898.904727101,29,94,63,32,6,36,6,5,6,1,7,0,6,18499.6182147986,8354.16056824434,9100.36408611046,7575.43973043796,9225.82649365682,8237.80370483903,2780.96350574222,5270.04969193533,8078.46420364943,8467.98851292911,10173.1481451027,0,9129.16157583799,1
"CCC20001128",182,66,"Retired","Divorced","Owner","Owner",0,2328,1260,"Other",3144,24,599.814318046326,619.793379358624,623.060820378134,644.970653924871,804.579737192448,804.579737192448,927.013088826419,933.210096848481,949.522381043496,952.949601281586,952.949601281586,1024.47034749254,1121.83997767755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.30953714236976,0,0,0,0,1
"CCC20001129",139,57,"Full-time","Divorced","Owner","Owner",1,4242,720,"Holidays",2160,24,41267.3856986215,41267.3856986215,42002.497346475,42002.497346475,42698.0152302169,43660.9336430744,43660.9336430744,44583.5339884515,44583.5339884515,45279.791055364,45279.791055364,45279.791055364,46905.7060957145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001130",2,43,"Contract","Maried","Owner","Owner",1,670,160,"Holidays",948,12,20044.3640737007,20044.3640737007,20044.3640737007,20044.3640737007,22020.1168794954,22728.8132537283,25188.1003340354,26302.9983446481,27652.8404383357,27652.8404383357,27834.4681614508,27834.4681614508,27834.4681614508,29,75,44,17,195,164,133,102,73,42,18,0,0,2985.66066005297,1072.60692791779,1602.49859274223,1232.97859253055,2404.56633620744,1032.98518949798,2815.10967912675,1574.94315446895,3021.55109662579,1708.24340007514,755.517845032957,0,0,1
"CCC20001131",42,67,"Retired","Maried","Owner","Owner",0,1100,520,"White-goods",3336,24,1112516.0459592,1115763.80708548,1116447.48883959,1116447.48883959,1116447.48883959,1123723.02700286,1124119.25763329,1124650.01775163,1130120.29038347,1131313.34201772,1133270.59577969,1133270.59577969,1137987.03318344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001132",118,54,"Full-time","Divorced","Owner","Owner",0,3649,720,"Holidays",5652,12,1925.7949258268,1925.7949258268,1925.7949258268,2172.86325734555,2500.86910851316,2500.86910851316,2594.68899725607,2835.81784246864,3200.87012685568,3200.87012685568,3297.09726787434,3623.18571020153,3623.18571020153,6,0,0,0,0,0,0,0,0,0,0,0,0,559.818149415121,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001133",144,64,"Entrepreneur","Maried","Owner","Owner",0,6104,3020,"White-goods",5580,12,28073.7567812307,28338.7932058717,28594.3433813114,28594.3433813114,29390.5324159781,29700.8080674989,29711.7514908078,30070.6852848944,30070.6852848944,30234.8303778945,30234.8303778945,30758.0833578047,31326.1021107311,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,217.646440890718,0,0,0,0,0,0
"CCC20001137",139,63,"Retired","Divorced","Rental","Owner",1,568,280,"White-goods",7200,24,34162.2480106453,35749.8610976288,37247.4586189528,37853.1511381562,38583.9757327046,38583.9757327046,38583.9757327046,40221.8161592319,40221.8161592319,41685.708047377,41685.708047377,44481.1097224313,44481.1097224313,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,108.228011363873,0,0,0,0,0,1
"CCC20001138",95,68,"Retired","Maried","Owner","Owner",0,1567,880,"Holidays",3216,24,112784.978060577,112784.978060577,112784.978060577,112784.978060577,112784.978060577,112784.978060577,112784.978060577,112784.978060577,112784.978060577,112784.978060577,112784.978060577,118092.013298306,119883.056428449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001139",51,48,"Full-time","Maried","Owner","Owner",2,2988,0,"Makeover",5484,12,18147.1680790937,20469.0781930318,21506.8131519418,21506.8131519418,23282.7258475668,23282.7258475668,23490.3814984157,24636.294055486,26848.002887301,26848.002887301,26848.002887301,26848.002887301,28465.9012065151,0,17,13,11,0,0,40,10,14,0,0,0,0,0,689.105513184498,781.438445569378,716.877539763615,0,0,1023.83606797937,780.465197144511,577.927398491202,0,0,0,0,1
"CCC20001140",189,38,"Full-time","Maried","Owner","Owner",2,2835,0,"White-goods",2736,24,2767.5325165116,2767.5325165116,2767.5325165116,2981.75692132459,3011.22890498136,3011.22890498136,3268.15415743381,3268.15415743381,3599.8017291475,3738.36757185966,3939.79649884159,4132.23844126105,4207.47613604031,26,0,0,0,0,0,0,0,1,0,0,0,0,549.796756473269,0,0,0,0,0,0,0,9.15928366129396,0,0,0,0,1
"CCC20001141",2,70,"Retired","Maried","Owner","Owner",0,1034,360,"Holidays",4128,24,1460.33605072343,1590.95002512939,1590.95002512939,1590.95002512939,1590.95002512939,1590.95002512939,1773.73228243035,2032.1290354396,2098.26492669474,2197.69788984118,2197.69788984118,2230.00016375669,2393.9258994738,4,0,0,0,0,0,0,1,0,0,0,0,0,508.240968360204,0,0,0,0,0,0,5.12930121472032,0,0,0,0,0,0
"CCC20001142",3,44,"Full-time","Maried","Owner","Owner",0,1997,540,"Other",1764,12,8221.85078041454,8237.37226128076,8262.67272714204,8262.67272714204,8291.52126490486,8291.52126490486,8299.46549432844,8299.46549432844,8299.46549432844,8347.05559985413,8361.89734122005,8361.89734122005,8361.89734122005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001144",53,68,"Retired","Widowed","Owner","Owner",0,2182,1000,"Holidays",3000,12,1405.02429429354,1405.02429429354,1405.02429429354,1861.64129127487,1861.64129127487,1861.64129127487,2680.82439660796,2680.82439660796,2680.82439660796,3224.50526796372,3452.59745389635,3551.79649549377,3613.20888272636,29,11,0,0,0,0,9,0,0,1,0,0,0,801.132095623563,392.040392574674,0,0,0,0,434.585814273691,0,0,6.67746639549195,0,0,0,0
"CCC20001145",10,40,"Contract","Maried","Owner","Owner",0,1006,260,"White-goods",3192,24,3461.73686650908,3461.73686650908,3461.73686650908,3461.73686650908,3461.73686650908,3633.82780117555,3732.26777117484,3732.26777117484,3732.26777117484,3842.11835031715,3944.03473336477,4224.11084965287,4290.55847358254,29,50,19,0,0,0,0,0,0,0,1,0,0,780.497449525637,626.454776136112,533.174774114754,0,0,0,0,0,0,0,10.2086697269047,0,0,0
"CCC20001146",77,46,"Full-time","Maried","Rental","No",1,2035,260,"Holidays",3324,12,9701.95665094998,9701.95665094998,9701.95665094998,9701.95665094998,9701.95665094998,10145.672799978,10474.9006344596,10474.9006344596,10855.831290195,10967.0106478273,10967.0106478273,11782.2394334941,11782.2394334941,27,18,0,0,0,0,0,0,0,0,0,0,1,657.031233343849,562.713315385417,0,0,0,0,0,0,0,0,0,0,28.6532326188588,1
"CCC20001147",65,74,"Retired","Divorced","Owner","Owner",0,419,160,"White-goods",2424,12,17800.655735051,17800.655735051,18426.0564995361,18880.7578862594,19099.9482544448,19934.6085785633,19934.6085785633,20403.8573613611,20691.3586627379,21347.8624900891,21403.7539259114,22771.2529888349,22771.2529888349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001148",91,60,"Retired","Divorced","Owner","Owner",2,908,420,"Other",4752,36,24778.8763697516,25936.9506346937,26283.8698453694,26283.8698453694,27121.4134603885,27961.4499897562,28889.2184716119,28889.2184716119,29612.8291321751,30379.3166100158,30379.3166100158,31831.2984594731,31831.2984594731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001149",197,56,"Retired","Divorced","Owner","Owner",0,1605,880,"White-goods",1668,12,151089.802354723,151089.802354723,151416.361663872,151782.992026083,151782.992026083,151950.469740878,152278.941549239,152387.051469508,152435.268985713,152801.113946826,152803.156643096,152803.156643096,152857.070926338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001150",126,67,"Retired","Maried","Owner","Owner",2,1648,720,"Holidays",8688,24,822.534945389285,1005.56801411706,1052.94637096695,1234.6464377694,1290.4947748146,1457.11707259131,1649.73268010021,1719.46261659229,1760.1496053795,1867.73753962349,1867.73753962349,2109.61615973366,2171.82958423503,2,0,0,0,0,0,0,0,0,0,0,0,0,4.21698068302135,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001152",81,38,"Full-time","Maried","Rental","No",1,2359,760,"Makeover",7524,36,438175.159110549,438175.159110549,438175.159110549,438199.162138138,438199.162138138,438199.162138138,438199.162138138,438199.162138138,438199.162138138,442828.128937029,442828.128937029,445059.741036554,455993.201877339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001153",158,56,"Retired","Maried","Owner","Owner",1,2082,920,"Other",4632,24,4212.44643056926,4212.44643056926,4486.18384328623,4486.18384328623,4572.20227864377,5081.76575236668,5430.47265666341,5430.47265666341,6192.52702336023,6192.52702336023,6268.08628648212,6647.24285685026,6647.24285685026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001155",162,59,"Retired","Maried","Owner","Owner",0,481,220,"Holidays",1008,12,42652.1742779212,42652.1742779212,44112.995453088,44433.4972964239,44433.4972964239,45076.7321524643,45076.7321524643,45076.7321524643,45958.0562307325,45958.0562307325,48320.0778166556,48373.9471009421,48897.125958842,5,0,7,4,0,0,0,0,0,0,0,0,0,498.879978432078,0,560.996181875489,762.525124988934,0,0,0,0,0,0,0,0,0,0
"CCC20001158",94,40,"Contract","Maried","Owner","No",1,789,100,"White-goods",5364,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CCC20001159",74,41,"Full-time","Maried","Owner","Owner",0,3895,1640,"Holidays",13896,36,9049.10151713441,9049.10151713441,9196.22130101664,9221.27984147186,9379.73170803417,9379.73170803417,9937.3717447295,9937.3717447295,9937.3717447295,9937.3717447295,10489.8989282098,10549.1469074646,10590.9957524602,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,464.345430451419,0,0,0,0,0,0,0,0,0,0
"CCC20001160",6,70,"Retired","Widowed","Owner","Owner",0,974,520,"Makeover",3168,12,795.372265685402,1122.78934478348,1160.53235650563,1160.53235650563,1269.01520269758,1536.7691105094,1536.7691105094,1689.96466628649,1757.33199526778,1915.75895548776,2069.45735191897,2069.45735191897,2241.65454995608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001163",44,52,"Contract","Maried","Owner","Owner",0,781,360,"Holidays",2808,12,9970.60562277777,9970.60562277777,9970.60562277777,9970.60562277777,9970.60562277777,9970.60562277777,10253.8332136832,10869.917816469,11302.6762828716,11302.6762828716,12649.7501889406,13192.6566476062,13595.6288246711,28,116,88,57,26,0,0,0,0,0,0,0,0,2939.620100908,2480.08561062611,1417.83406444709,1654.00301687164,972.151869599517,0,0,0,0,0,0,0,0,0
"CCC20001164",98,68,"Retired","Divorced","Owner","Owner",0,437,220,"White-goods",1944,12,4814.01172938655,10253.3898201409,10253.3898201409,10253.3898201409,12185.9603813812,12619.774571554,12619.774571554,14604.9652885021,14604.9652885021,20960.8740569823,22000.3984483756,22000.3984483756,22000.3984483756,0,66,35,7,15,0,10,5,45,14,0,15,1,0,1671.16846755629,1865.89974729941,0,2036.20489222054,0,51.659004227096,0,1836.73525038994,1705.60282930884,0,1236.444114712,39.867584972268,1
"CCC20001165",31,66,"Retired","Divorced","Owner","Owner",0,1328,840,"Makeover",1908,12,4077.13260076339,4077.13260076339,4403.35391993094,4455.95595779031,4455.95595779031,4686.75460850779,4974.34660852871,4984.14481079565,5151.37636391286,5151.37636391286,5151.37636391286,5386.6885591283,5386.6885591283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001166",11,67,"Entrepreneur","Divorced","Owner","Owner",0,3451,1640,"Holidays",2628,12,1361.29181118913,2145.38543564632,2145.38543564632,2878.52584224014,3644.80974758014,4043.05995732119,4164.65834826725,4303.50391492592,6152.83306390718,6174.74036670154,6174.74036670154,6174.74036670154,6816.18377392987,0,0,23,0,23,0,22,0,0,24,0,0,0,0,0,556.504734110013,0,515.620477965096,0,554.920019392731,0,0,387.714393044872,0,0,0,0
"CCC20001168",20,52,"Retired","Maried","Owner","Owner",2,2490,1420,"Other",4272,12,699.302945119675,730.660651584476,882.874358074758,961.678280844156,1017.1072317506,1250.80190190651,1254.10232429985,1254.10232429985,1438.35011518572,1438.35011518572,1455.5003715087,1557.61384408408,1712.86468048633,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.29890603673981,0,0,0,0,0
"CCC20001170",77,49,"Full-time","Maried","Owner","Owner",2,1931,740,"Holidays",3156,12,92492.049123092,92492.049123092,92492.049123092,92492.049123092,92492.049123092,92492.049123092,92492.049123092,92492.049123092,92492.049123092,92492.049123092,92492.049123092,92492.049123092,92492.049123092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001171",51,60,"Retired","Divorced","Owner","No",1,833,360,"White-goods",4416,12,17519.4742575226,17741.3947943667,18129.9338367067,18129.9338367067,18129.9338367067,18129.9338367067,18129.9338367067,18648.0171791333,18648.0171791333,18969.5440971165,19048.1804091266,19276.2287539521,19276.2287539521,0,0,51,20,19,22,0,0,0,1,0,0,0,0,0,659.217207649229,360.348771584145,349.609613416568,293.905135247271,0,0,0,50.532508874149,0,0,0,0
"CCC20001173",34,65,"Retired","Widowed","Rental","No",0,1166,200,"Holidays",3192,24,202930.295859008,202954.07434984,203149.856637133,203198.694662056,204749.691917883,204921.219274368,204921.219274368,204921.219274368,206157.033333247,206157.033333247,206593.812687608,206593.812687608,207323.31596211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001174",6,62,"Entrepreneur","Maried","Owner","Owner",0,5856,1480,"Makeover",4836,12,36991.7667608666,38017.0380367826,38462.7117430407,38962.9396753977,38962.9396753977,40465.4786281954,41162.0134994821,41162.0134994821,41706.725546595,43140.0129808579,43140.0129808579,43192.5835071164,43813.9018312886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001175",7,68,"Retired","Maried","Owner","No",1,1066,340,"Other",8904,24,57420.6833579252,58327.1816850902,58327.1816850902,58327.1816850902,58327.1816850902,59109.4386060399,61010.0504088823,61328.7788475672,61328.7788475672,63387.8052702222,63387.8052702222,63721.5201382913,63933.0661833017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001176",4,61,"Retired","Maried","Owner","Owner",0,1096,560,"White-goods",5148,36,3983.11723952305,4319.45568793775,4550.18131066063,4594.08239305375,4594.08239305375,4594.08239305375,4594.08239305375,4927.19123249317,4946.41422319313,5153.17148358651,5153.17148358651,5153.17148358651,5256.78225698572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001177",121,63,"Retired","Maried","Owner","No",1,679,400,"White-goods",3660,12,1545.2776428132,1545.2776428132,1915.17172547206,2698.92742060122,2698.92742060122,3068.2717582077,3103.23370088386,3103.23370088386,4016.96290289301,4057.46518550807,4229.77165349762,4727.35720742766,4981.55965921038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001178",101,43,"Full-time","Maried","Rental","No",2,2590,380,"Holidays",2136,12,209533.189791938,209533.189791938,209533.189791938,210908.884772828,212252.404804447,212744.06906798,213346.406937012,213346.406937012,214426.621578676,215961.374862036,216248.760588263,217669.272949745,217669.272949745,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,584.441105336893,0,0,0
"CCC20001181",1,63,"Retired","Maried","Owner","Owner",0,727,320,"Holidays",1080,12,16125.7329025519,16133.1505777456,16133.1505777456,16184.9726316637,16184.9726316637,16184.9726316637,16192.9104080961,16250.5187393781,16277.7947463663,16277.7947463663,16350.014414388,16370.3861877923,16370.3861877923,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,44.475607456947,0,0,0,0
"CCC20001182",137,47,"Full-time","Maried","Owner","Owner",0,1508,740,"Holidays",1392,12,18053.4488353358,18454.0796221348,18701.8962359129,19003.869818877,19003.869818877,19138.189027568,19138.189027568,19138.189027568,19544.2355347374,20289.6018647191,20396.2592228913,20396.2592228913,20690.737249538,0,0,1,0,0,0,0,0,0,75,44,17,0,0,0,53.0977501598775,0,0,0,0,0,0,528.921408766756,417.619354263967,504.034435813479,0,0
"CCC20001184",170,55,"Contract","Maried","Owner","Owner",1,1254,560,"Makeover",2496,24,31095.2217810019,31141.814634111,31141.814634111,31224.5948873928,31224.5948873928,31224.5948873928,31224.5948873928,31259.5615627092,31259.5615627092,31356.4567200461,31356.9952500205,31386.3916358102,31457.0399985288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001185",20,44,"Full-time","Maried","Owner","No",0,1905,600,"Other",3828,12,35312.1559982403,36554.6740373704,36554.6740373704,38423.1889679302,39024.4315699093,39024.4315699093,39297.0498158531,41238.39583441,41979.4836653152,44538.9777976641,44707.9532998041,44707.9532998041,45816.2886567237,0,13,13,15,6,0,0,46,15,0,9,0,6,0,1190.51426178574,961.232693997116,741.762235134337,875.651798846666,0,0,0,719.675812633644,0,297.785341783744,0,665.602482082415,1
"CCC20001186",5,36,"Full-time","Single","Owner","Owner",0,3249,660,"Holidays",996,12,31061.9271640898,31705.4124015717,31705.4124015717,31705.4124015717,31705.4124015717,31940.8372385443,31940.8372385443,32486.2470946133,32486.2470946133,33532.7731728663,33532.7731728663,33867.0712987435,34943.8912685713,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,318.818932278701,0,0,0,0,89.0651747839281,0,0,0,0,0,0
"CCC20001187",24,44,"Contract","Maried","Owner","No",1,2634,360,"Holidays",3096,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,59,28,0,0,118,87,58,27,0,0,0,0,1761.79352331113,1359.36651984342,716.779382950604,0,0,3134.09040679836,2544.85265550328,1513.30086205297,752.752393907003,0,0,0,0,0
"CCC20001189",53,53,"Retired","Maried","Owner","Owner",0,1010,380,"Makeover",4656,12,15256.9086914504,15365.0236096444,15961.6907607566,15975.1962760851,15975.1962760851,16199.0519403273,16465.9537700953,16800.2838084035,17352.2418458577,17352.2418458577,17641.0115834989,17882.3209222465,17882.3209222465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001191",129,51,"Retired","Maried","Owner","Owner",1,646,300,"Holidays",5208,12,22928.8357971603,22928.8357971603,22928.8357971603,24089.6670710055,24493.1108844863,24493.1108844863,24493.1108844863,25126.8154509029,25596.6288339719,26057.1958546682,26057.1958546682,26057.1958546682,26271.9766155285,6,10,0,8,4,8,0,0,7,10,7,0,0,411.121804574809,389.888300767028,0,357.031267701521,316.346759072701,327.28113648635,0,0,411.67269283561,383.878344234021,0,0,0,0
"CCC20001193",56,62,"Entrepreneur","Divorced","Owner","Owner",1,3698,1220,"Other",3696,12,16754.0286573911,16754.0286573911,16754.0286573911,16754.0286573911,16754.0286573911,16754.0286573911,16754.0286573911,16759.5126941512,16759.5126941512,16759.5126941512,16759.5126941512,17007.3764917266,17007.3764917266,30,21,0,0,0,52,21,0,0,0,0,0,0,129.993380012013,39.2663588835156,0,0,0,259.57513566472,154.457523945224,0,0,0,0,0,0,0
"CCC20001194",192,56,"Retired","Maried","Owner","Owner",1,511,220,"White-goods",3540,12,21541.5246341461,22548.6405449497,22548.6405449497,22716.3750442051,23814.77150168,23814.77150168,24015.3137146817,24015.3137146817,24367.7022515342,24484.6338110099,24484.6338110099,24484.6338110099,25518.3622383031,1,0,0,0,0,0,0,0,0,0,0,0,0,64.985314462348,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001195",99,49,"Full-time","Divorced","Owner","No",1,1994,960,"White-goods",2784,12,3247.86739897142,4635.86076443973,6777.84700774215,6777.84700774215,7003.79851087166,7003.79851087166,7778.73598573407,7778.73598573407,7778.73598573407,8329.68131656339,9161.98813794655,9968.08860012882,10366.9336632346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001196",99,58,"Retired","Divorced","Owner","Owner",1,1427,660,"Holidays",2820,12,6965.91020328909,6972.70602292249,7154.28311609495,7154.28311609495,7535.71081382626,7535.71081382626,7622.59062668416,7622.59062668416,8328.23679808281,8410.29899177472,8410.29899177472,8410.29899177472,8410.29899177472,24,25,0,0,0,0,0,0,0,0,0,0,0,533.644284622787,356.0484268359,0,0,0,0,0,0,0,0,0,0,0,1
"CCC20001197",39,59,"Entrepreneur","Maried","Owner","Owner",1,9810,2840,"Holidays",7512,24,0,710.661309854865,710.661309854865,710.661309854865,710.661309854865,5053.54751406618,5053.54751406618,10021.3507717113,10852.2238737601,10852.2238737601,14235.7942112715,16865.957113635,19238.5888359105,28,53,27,0,0,0,0,0,0,0,0,0,0,2025.18701835373,1776.68913147171,1573.30904829253,0,0,0,0,0,0,0,0,0,0,0
"CCC20001198",22,44,"Full-time","Maried","Owner","No",2,2926,360,"Holidays",2004,12,2033.40658584224,2148.91786759299,2240.12418808169,2400.09445050885,2400.09445050885,2719.71489448872,2719.71489448872,2797.9466361371,2825.40918317744,2825.40918317744,3220.7427142698,3236.50438732399,3343.43947583135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20001199",72,38,"Full-time","Maried","Owner","No",1,3521,1240,"Other",4728,24,28906.0555646811,28906.0555646811,29622.19166163,30166.5140364091,31891.8959500317,32293.5892852979,32635.5089755876,32952.9932011331,32952.9932011331,32952.9932011331,32952.9932011331,35135.4472595756,35917.2516475049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
