"event","site","date","round","white","black","result","whiteelo","blackelo","eco","pgn","elo_difference","adjusted_white_elo","adjusted_black_elo","adjusted_elo_difference","winner","eco_cat"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Perunovic, Milos","Wang, Hao","1-0",2622,2712,"C65","1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. d3 Bc5 5. c3 O-O 6. O-O d6 7. Bg5 Ne7 8. d4 Bb6 9. Bxf6 gxf6 10. Nbd2 Ng6 11. Re1 exd4 12. Nxd4 d5 13. exd5 Bxd4 14. cxd4 Qxd5 15. Qa4 Kg7 16. Ne4 Rd8 17. Rad1 Bf5 18. Ng3 Nf4 19. Bf1 Bg6 20. Qa3 Ne6 21. Qc3 Nxd4 22. Qxc7 Rac8 23. Qf4 Ne6 24. Qa4 Qc5 25. h4 Nd4 26. Rc1 Qxc1 27. Rxc1 Rxc1 28. Qxa7 Ne2+ 29. Nxe2 Rxf1+ 30. Kh2 Rd2 31. Qe3 Rxb2 32. h5 Bxh5 33. Ng3 Rfxf2 34. Nxh5+ Kg6 35. Nf4+ Kg7 36. a3 b5 37. Kh3 Rxf4 38. Qg3+ Kh8 39. Qxf4 Rb3+ 40. g3 Rxa3 41. Qxf6+ Kg8 42. Qg5+ Kh8 43. Qe7 1-0",-90,1.26484087634801,1.93863187964263,-0.673791003294622,"white","C20 - C99"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Nepomniachtchi, Ian","Zhao, Jun","1/2-1/2",2705,2621,"A05","1. Nf3 Nf6 2. g3 b6 3. Bg2 Bb7 4. c4 e6 5. O-O Be7 6. Nc3 O-O 7. Re1 d5 8. cxd5 Nxd5 9. e4 Nxc3 10. bxc3 c5 11. d4 cxd4 12. cxd4 Nd7 13. Bb2 Rc8 14. Qb3 Re8 15. Rad1 Bf8 16. Bf1 a6 17. a4 Qe7 18. Re3 Qb4 19. Nd2 Rc7 20. Ba3 Qxb3 21. Rxb3 Bxa3 22. Rxa3 1/2-1/2",84,1.87570957579263,1.25994792398895,0.615761651803678,"draw","A00 - A39"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Kovalyov, Anton","Kasimdzhanov, Rustam","1/2-1/2",2608,2704,"A14","1. c4 e6 2. g3 d5 3. Bg2 Nf6 4. Nf3 Be7 5. O-O O-O 6. d4 dxc4 7. Qc2 a6 8. a4 Bd7 9. Rd1 Bc6 10. Nc3 Bxf3 11. Bxf3 Nc6 12. Bxc6 bxc6 13. a5 Rb8 14. Bg5 Rb4 15. Na2 Rb5 16. Bxf6 Bxf6 17. Nc3 Rb4 18. Na2 Rb5 19. Nc3 Rb4 20. Na2 1/2-1/2",-96,1.20206568864758,1.8667298040113,-0.664664115363724,"draw","A00 - A39"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Kovalenko, Igor","Wen, Yang","1/2-1/2",2700,2620,"D02","1. d4 d5 2. Nf3 Bf5 3. c4 e6 4. Nc3 Nf6 5. Bg5 c6 6. Qb3 Qb6 7. c5 Qc7 8. e3 Nbd7 9. Bf4 Qc8 10. h3 Be7 11. Be2 Bd8 12. Nd2 Bc7 13. Bxc7 Qxc7 14. g4 Bg6 15. f4 b6 16. cxb6 axb6 17. Rc1 Qd6 18. Kf2 O-O 19. h4 h5 20. gxh5 Bh7 21. Rhg1 Kh8 22. a3 c5 23. Nb5 Qe7 24. Rg5 Ra5 25. Qd1 c4 26. Nc3 b5 27. Qg1 Rg8 28. Qg2 b4 29. axb4 Qxb4 30. h6 gxh6 31. Rxg8+ Nxg8 32. Rg1 Qf8 33. e4 dxe4 34. Nxc4 Rf5 35. Qg3 Ngf6 36. Ne3 Ra5 37. Nc4 Ra8 38. Ne5 Rb8 39. Nb5 Nxe5 40. fxe5 Nd5 41. h5 f5 42. Qa3 f4 43. Qxf8+ Rxf8 44. Bc4 Rb8 45. b3 Ne3 46. Nd6 Bf5 47. Nxf5 Nxf5 48. Rg4 e3+ 49. Kg2 Nxd4 50. Rxf4 Nxb3 51. Bxe6 Nc5 52. Bc4 Re8 53. Rf5 e2 54. Kf2 Ne4+ 55. Ke1 Re7 56. Bd3 Ng5 57. Bxe2 Kg7 58. Kd1 Nf7 59. Rf6 Nxe5 60. Ra6 Rd7+ 61. Kc2 Rf7 62. Re6 Rf5 63. Kc3 Rg5 64. Re7+ Kf6 65. Rb7 Nf7 66. Kd4 Nd6 67. Rb6 Ke7 68. Bf3 Nf5+ 69. Kd3 Nd6 70. Rc6 Nf7 71. Ke4 Nd6+ 72. Kf4 Rf5+ 73. Ke3 Rg5 74. Ra6 Re5+ 75. Kf4 Rf5+ 76. Kg3 Rg5+ 77. Kh3 Rf5 78. Bg4 Rd5 79. Kh4 Rd4 80. Ra5 Kf6 81. Kg3 Ne4+ 82. Kg2 Nd6 83. Be2 Nf7 84. Kf3 Ng5+ 85. Kf2 Rf4+ 86. Kg3 Re4 87. Bg4 Re3+ 88. Kf2 Re5 89. Ra6+ Ne6 90. Kg3 Re3+ 91. Kh4 Re4 92. Rb6 Re3 93. Rb7 Ng5 94. Rb8 Re5 95. Rg8 Nf7 96. Rg6+ Ke7 97. Bd1 Re4+ 98. Kg3 Re6 99. Rg8 Rf6 100. Bc2 Ng5 101. Bg6 Nf7 102. Ra8 Nd6 103. Ra7+ Kf8 104. Kg4 Nf7 105. Bf5 Ne5+ 106. Kf4 Nf7 107. Ra8+ Kg7 108. Ra7 1/2-1/2",80,1.83089830293872,1.25511901994418,0.575779282994541,"draw","D00 - D69"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Durarbayli, Vasif","Le, Quang Liem","0-1",2618,2697,"C53","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d3 d6 6. Nbd2 a6 7. b4 Ba7 8. O-O O-O 9. Re1 b5 10. Bb3 a5 11. bxa5 Nxa5 12. Bc2 Bd7 13. Nf1 h6 14. Ng3 Bb6 15. h3 Re8 16. Bd2 Nb7 17. Qc1 Kh7 18. Rd1 Qe7 19. Rf1 Ra7 20. Kh1 Rea8 21. Nh4 Nh5 22. Nhf5 Nxg3+ 23. Nxg3 Rxa2 24. Rxa2 Rxa2 25. f4 f6 26. Bb1 Ra8 27. d4 Na5 28. Qd1 Nc4 29. Bc1 Ra1 30. Qd3 Qe8 31. fxe5 dxe5 32. Bc2 Qg6 33. Kh2 Be6 34. Nf5 Bxf5 35. exf5 Qf7 36. dxe5 Nxe5 37. Qxb5 Qh5 38. Bd1 Qh4 39. Qb2 Qc4 40. Be2 Qa4 41. Bb5 Qa8 42. Qb3 Qb8 43. Kh1 Be3 0-1",-79,1.24565236268242,1.80416088241473,-0.558508519732308,"black","C20 - C99"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Korobov, Anton","Solak, Dragan","1/2-1/2",2700,2631,"D10","1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nc6 5. Nf3 a6 6. Bf4 Nf6 7. e3 Bf5 8. Bd3 Bxd3 9. Qxd3 e6 10. O-O Be7 11. Rfc1 O-O 12. Ne5 Nxe5 13. Bxe5 Nd7 14. Bg3 Nb6 15. Ne2 Nc4 16. b3 Nd6 17. Bxd6 Bxd6 18. a4 Qb6 19. g3 g6 20. Kg2 h5 21. h4 Rfc8 22. Rxc8+ Rxc8 23. Rc1 Rxc1 24. Nxc1 Qc6 25. Ne2 Kg7 26. Qd2 b5 27. axb5 axb5 28. Qc3 Qxc3 29. Nxc3 b4 30. Na2 Kf6 31. f4 Kf5 32. Kf3 f6 33. Nc1 g5 34. hxg5 fxg5 35. fxg5 Kxg5 36. Nd3 Kf5 37. Nf2 Bf8 38. g4+ hxg4+ 39. Nxg4 Bg7 40. Nf2 e5 41. dxe5 Bxe5 42. e4+ Ke6 43. exd5+ Kxd5 44. Nd3 Bd6 45. Nxb4+ Bxb4 1/2-1/2",69,1.83089830293872,1.31179270431966,0.519105598619068,"draw","D00 - D69"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Ipatov, Alexander","Cheparinov, Ivan","1-0",2625,2681,"D30","1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 c6 5. Bg5 h6 6. Bxf6 Qxf6 7. Qb3 dxc4 8. Qxc4 Nd7 9. e3 g6 10. Be2 Bg7 11. O-O O-O 12. Rfd1 Qe7 13. Ne4 Rd8 14. Qc2 f5 15. Nc3 e5 16. d5 e4 17. Nd4 Nb6 18. dxc6 Bxd4 19. cxb7 Bxb7 20. Rxd4 Rxd4 21. exd4 e3 22. Qd3 exf2+ 23. Kxf2 Re8 24. Kg1 Qb4 25. Qd2 Kg7 26. Rd1 Nd5 27. Nxd5 Qxd2 28. Rxd2 Bxd5 29. a3 Rc8 30. Kf2 Kf6 31. Bf3 Ke6 32. h4 Kd6 33. Re2 Rc4 34. h5 Bxf3 35. Kxf3 gxh5 36. Re5 Rxd4 37. Rxf5 Rd3+ 38. Ke2 Rb3 39. Rxh5 Rxb2+ 40. Kf1 Rb1+ 41. Kf2 Rb2+ 42. Kg1 a5 43. Rxh6+ Kc5 44. Rh5+ Kb6 45. Rh4 Rb3 46. a4 Rb4 47. g3 Rb2 48. Rc4 Rb4 49. Rf4 Rb2 50. Kf1 Kc5 51. Rf5+ Kb6 52. Rf6+ Kb7 53. Rf2 Rb4 54. Rf4 Rb2 55. Rc4 Kb6 56. g4 Rd2 57. g5 Rd6 58. Kf2 Rg6 59. Rg4 Kc5 60. Kg3 Kd5 61. Kh4 Ke6 62. Rf4 Rg8 63. Kh5 Rh8+ 64. Kg6 Rh1 65. Rf5 1-0",-56,1.27990625845212,1.66526494111104,-0.385358682658911,"white","D00 - D69"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Matlakov, Maxim","Guseinov, Gadir","1-0",2689,2634,"E81","1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Nge2 Nc6 7. Bg5 a6 8. Qd2 Bd7 9. Ng3 e5 10. d5 Nd4 11. h4 c5 12. dxc6 bxc6 13. h5 Be6 14. Bd3 Rb8 15. b3 Qa5 16. Rc1 Rfe8 17. hxg6 fxg6 18. Nge2 Nd7 19. Nxd4 exd4 20. Na4 Qxd2+ 21. Kxd2 c5 22. f4 Bf7 23. g4 Nf8 24. e5 Ne6 25. exd6 Nxg5 26. fxg5 Re5 27. Rce1 Rxg5 28. d7 Rd8 29. Nb6 Rxg4 30. Be4 Bf6 31. b4 cxb4 32. c5 Bg5+ 33. Kd1 b3 34. axb3 Rg3 35. c6 Bxb3+ 36. Ke2 Rc3 37. Rhg1 Bh4 38. Rc1 Re3+ 39. Kd2 Rf8 40. Rcf1 Bd8 41. Bd5+ Bxd5 42. Nxd5 Ba5+ 43. Kd1 Re5 44. c7 Bxc7 45. Nxc7 Rd8 46. Ne8 Re7 47. Kd2 a5 48. Kd3 Re3+ 49. Kc4 d3 50. Rg4 Re5 51. Rgf4 Rf5 52. Rxf5 gxf5 53. Kc5 Kf7 54. Kd6 1-0",55,1.73376676299499,1.32862066729328,0.405146095701712,"white","E60 - E99"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Vovk, Yuri","Robson, Ray","1/2-1/2",2617,2680,"A58","1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 g6 6. Nc3 Bg7 7. Nf3 O-O 8. a7 Rxa7 9. e4 e6 10. Be2 exd5 11. exd5 d6 12. O-O Na6 13. Bc4 Bf5 14. Bd2 Nc7 15. Re1 Nd7 16. a4 Nb6 17. b3 Qa8 18. Rc1 Nbxd5 19. Nxd5 Nxd5 20. Bxd5 Qxd5 21. Bf4 Qb7 22. Qxd6 Qxb3 23. Qxc5 Qxa4 24. Be5 Ra5 25. Qc3 Rc8 26. Qd2 Rxc1 27. Qd8+ Bf8 28. Rxc1 Ra6 29. h3 Qd7 30. Qb8 Qa7 31. Qd8 Qd7 32. Qb8 Qd5 33. Ba1 Bxh3 34. Re1 Bd7 35. Ne5 Be6 36. Qb2 Qb3 37. Qxb3 Bxb3 38. Nd7 Be7 39. Bd4 Rd6 40. Bc5 Rxd7 41. Bxe7 Kg7 42. Bb4 g5 43. f3 h5 44. Kf2 Be6 45. Re5 Kg6 46. Bc3 h4 47. Bb4 Rc7 48. Rc5 Rb7 49. Bc3 Ra7 50. Ba5 Rb7 51. Bd8 Rb2+ 52. Kg1 f6 53. Rc6 Rd2 54. Rxe6 Rxd8 55. Ra6 Rd3 56. Kf2 Rd1 57. Rb6 Kf7 58. Rb8 Ke6 59. Ra8 Ke5 60. Ke3 f5 61. Re8+ Kf6 62. Rf8+ Kg6 63. Rg8+ Kh6 64. f4 g4 65. Rh8+ Kg6 66. Rxh4 Ra1 67. Kf2 Ra2+ 68. Kg3 Ra3+ 69. Kf2 Ra8 70. Rh1 Ra2+ 71. Kg3 Ra3+ 72. Kf2 Rb3 73. Rh8 1/2-1/2",-63,1.24101407826756,1.65686873631845,-0.41585465805089,"draw","A50 - A79"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Rodshtein, Maxim","Iturrizaga Bonelli, Eduardo","1-0",2673,2641,"E15","1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Ba6 5. b3 Bb4+ 6. Bd2 Be7 7. Nc3 d5 8. cxd5 exd5 9. Bg2 O-O 10. O-O Bb7 11. Qc2 Na6 12. Rfd1 h6 13. Bf4 c6 14. a3 Nc7 15. b4 Ne6 16. Be5 Qd7 17. Nh4 Ne8 18. Nf5 f6 19. Bf4 Nxf4 20. gxf4 Nd6 21. Bh3 Qe8 22. Rd3 Bc8 23. Rg3 Nxf5 24. Bxf5 Bd6 25. e3 b5 26. Kh1 g5 27. Rag1 Kg7 28. R3g2 Bxf5 29. Qxf5 Qc8 30. Qc2 a5 31. Ne2 axb4 32. axb4 Bxb4 33. Ng3 Kh8 34. Nf5 Qe6 35. Nxh6 Ra7 36. Nf5 Raf7 37. f3 Qd7 38. e4 Rh7 39. fxg5 fxg5 40. Rxg5 Bd6 41. Qg2 1-0",32,1.59930598199684,1.3701874811789,0.229118500817941,"white","E00 - E59"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Lupulescu, Constantin","Lysyj, Igor","1/2-1/2",2626,2671,"E06","1. d4 Nf6 2. c4 e6 3. g3 d5 4. Nf3 Be7 5. Bg2 O-O 6. O-O dxc4 7. Qc2 a6 8. a4 Bd7 9. Qxc4 Bc6 10. Bg5 Bd5 11. Qc2 Be4 12. Qc1 h6 13. Bxf6 Bxf6 14. Nc3 Bxf3 15. Bxf3 c6 16. a5 Be7 17. Ra4 Nd7 18. Ne4 b5 19. Ra1 Rc8 20. Rd1 Qc7 1/2-1/2",-45,1.28505756452383,1.58328018487516,-0.298222620351332,"draw","E00 - E59"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Sargissian, Gabriel","Bartel, Mateusz","1/2-1/2",2679,2622,"A11","1. c4 c6 2. Nf3 d5 3. e3 e6 4. b3 Nf6 5. Bb2 Bd6 6. Nc3 Nbd7 7. Qc2 a6 8. d4 e5 9. dxe5 Nxe5 10. O-O-O Qe7 11. Nxe5 Bxe5 12. cxd5 cxd5 13. Nxd5 Nxd5 14. Rxd5 Bxb2+ 15. Kxb2 Be6 16. Rd4 Rc8 17. Qd2 O-O 18. Bd3 Qf6 19. Rc1 Rcd8 20. Be4 Rxd4 21. exd4 Rd8 22. Rd1 b6 23. Bc2 a5 24. Qe3 g6 25. g3 Bg4 26. Rd2 Kg7 27. h4 h6 28. f4 Rd5 29. Qc3 Qe7 30. Bd1 Bxd1 31. Rxd1 Qe2+ 32. Qd2 Qg4 33. Qd3 Qd7 34. Qc3 Kh7 35. a4 h5 36. Rd3 Kg8 37. Qc4 Qe6 38. Rd2 Qd7 39. Kc1 Kg7 40. Rd3 Qe6 41. Kd2 Qe4 42. Kc2 Qe6 43. Rd2 Qe4+ 44. Kb2 Qe1 45. Qd3 Kf8 46. Rd1 Qe6 47. Rc1 Kg7 48. Rc7 Qe1 49. Rc2 Kf8 50. Rd2 Kg7 51. Re2 Qb4 52. Re4 f5 53. Re2 Rxd4 54. Qc3 Kf6 55. Qxb4 Rxb4 56. Re5 Re4 57. Rb5 Re6 58. b4 axb4 59. Kb3 Ke7 60. Kxb4 Kd7 61. Re5 Rf6 62. Kb5 Rd6 63. Re3 Kd8 64. Ka6 Kd7 65. Kb5 Rd4 66. Rc3 Re4 67. Rc2 Rd4 68. Rc1 Re4 69. Rc3 Rd4 70. Re3 Re4 71. Rd3+ Kc7 72. Rc3+ Kd7 73. Ra3 Kc7 74. Rd3 Re1 75. Rd4 Re3 76. Rc4+ Kb7 77. Rd4 Rb3+ 78. Kc4 Rxg3 79. Kb5 Rb3+ 80. Kc4 Rb1 81. Rd6 Ka6 82. Rxg6 Rf1 83. Rg5 Rxf4+ 84. Kb3 Ka5 85. Rxh5 Rf3+ 86. Kc2 Kxa4 87. Rh8 b5 88. h5 Kb4 89. h6 Rc3+ 90. Kd2 Rh3 1/2-1/2",57,1.64851355994822,1.26484087634801,0.383672683600209,"draw","A00 - A39"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Ganguly, Surya Shekhar","Artemiev, Vladislav","1/2-1/2",2652,2675,"B90","1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. h3 e6 7. g4 Be7 8. g5 Nfd7 9. h4 b5 10. a3 Bb7 11. Be3 Nb6 12. Rg1 N8d7 13. h5 g6 14. f4 e5 15. Nf3 Qc7 16. Qd2 Nc5 17. Nd5 Nxd5 18. exd5 O-O-O 19. f5 gxf5 20. Bh3 Kb8 21. Bxf5 Bc8 22. Bxc8 Rxc8 23. Qb4 Na4 24. Rg2 Qb7 25. O-O-O Rc4 26. Qb3 Rhc8 27. Re2 Bd8 28. Ne1 Ba5 29. Nd3 Bc3 30. Rf2 e4 31. bxc3 Rxc3 32. Qb4 exd3 33. Qxd6+ Ka8 34. Rdd2 dxc2 35. Bd4 R3c4 36. Rxf7 Qxf7 37. Qxa6+ Kb8 38. Be5+ R8c7 39. Qxb5+ Kc8 40. Qa6+ Kd7 41. Qb5+ Kc8 1/2-1/2",-23,1.44195004735146,1.6155255037444,-0.173575456392939,"draw","B20 - B99"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Hou, Yifan","Leitao, Rafael","1/2-1/2",2671,2632,"B12","1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 Nd7 6. O-O h6 7. Nbd2 Ne7 8. Nb3 Bh7 9. a4 Ng6 10. a5 Be7 11. Be3 O-O 12. Ne1 c5 13. c3 b6 14. f4 c4 15. Nd2 bxa5 16. b3 cxb3 17. Nxb3 Qc7 18. Nd3 Rfc8 19. Bd2 a4 20. Rxa4 Nb6 21. Ra6 Nc4 22. Bc1 Nf8 23. Nb4 Qb7 24. Na5 Nxa5 25. Rxa5 Rxc3 26. Rb5 Qc8 27. Bd2 Rc7 28. Bg4 Qe8 29. Be2 a5 30. Na2 a4 31. Nc3 Qc8 32. Qa1 a3 33. Rc1 Nd7 34. Kf2 Rc6 35. Rb3 Nb6 36. Nb5 Rxc1 37. Bxc1 a2 38. Ba3 Bxa3 39. Nxa3 Nc4 40. Qxa2 Nxa3 41. Rxa3 Rb8 42. Qd2 Be4 43. Bf3 Bxf3 1/2-1/2",39,1.58328018487516,1.3173362922556,0.265943892619567,"draw","B10 - B19"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Melkumyan, Hrant","Kamsky, Gata","1/2-1/2",2622,2680,"E69","1. d4 Nf6 2. Nf3 g6 3. c4 Bg7 4. g3 O-O 5. Bg2 d6 6. O-O c6 7. Nc3 Nbd7 8. e4 e5 9. h3 Re8 10. Be3 a5 11. d5 Qc7 12. Nd2 b6 13. Qc2 Nc5 14. Rfc1 Bd7 15. dxc6 Bxc6 16. Nb3 Ncd7 17. Nd2 h5 18. Nd5 Qb8 19. b3 Nc5 20. a3 Nfd7 21. b4 Ne6 22. Nf3 b5 23. cxb5 Bxd5 24. exd5 Nd4 25. Bxd4 exd4 26. Qd3 Qa7 27. Rab1 axb4 28. axb4 Nb6 29. Rc6 Qb8 30. Nxd4 Ra2 31. Rc2 Qa8 32. Rxa2 Qxa2 33. Qc2 Qa7 34. Nc6 Qa3 35. Qb3 Qa8 36. h4 Bf6 37. Bf3 Kg7 38. Kg2 Qc8 39. Qc2 Qc7 40. Rc1 Qd7 41. Na5 Rc8 42. Nc6 1/2-1/2",-58,1.26484087634801,1.65686873631845,-0.392027859970439,"draw","E60 - E99"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Smirin, Ilia","Edouard, Romain","1/2-1/2",2655,2636,"B40","1. e4 c5 2. Nf3 e6 3. c4 Nc6 4. Nc3 Nf6 5. Be2 Qb6 6. O-O a6 7. a3 Bd6 8. b4 cxb4 9. axb4 Bxb4 10. e5 Ng4 11. Na4 Qa5 12. Bb2 Ngxe5 13. Nxe5 Nxe5 14. c5 Qc7 15. Qb3 Nc6 16. Bxg7 Rg8 17. Bb2 b5 18. cxb6 Qf4 19. Bf3 Bb7 20. Qe3 Bxd2 21. Qxf4 Bxf4 22. Nc5 O-O-O 23. Ra4 Bd6 24. Nxa6 Be7 25. Rc1 Rg5 26. Nb4 Rc5 27. Nd3 Rb5 28. Bd4 Bg5 29. Be3 Bxe3 30. fxe3 Rxb6 31. Rh4 Rf8 32. Rxh7 Kd8 33. Bxc6 Rxc6 34. Rxc6 Bxc6 35. Ne5 Ke8 36. Nxc6 dxc6 37. Rh4 Ke7 38. Ra4 Kd6 39. h4 c5 40. Kf2 Rc8 41. Ke2 c4 42. g4 c3 43. Kd1 c2+ 44. Kc1 Rc3 45. Rf4 Ke7 46. g5 Rxe3 1/2-1/2",19,1.46285419808401,1.34016819730573,0.122686000778276,"draw","B20 - B99"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Anton Guijarro, David","Nisipeanu, Liviu-Dieter","1/2-1/2",2634,2678,"D35","1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 c6 6. e3 Bf5 7. Bd3 Bxd3 8. Qxd3 Be7 9. f3 Nbd7 10. O-O-O b5 11. Kb1 O-O 12. h4 b4 13. Na4 Qa5 14. b3 Nb6 15. Nc5 Bxc5 16. dxc5 Nbd7 17. Ne2 Nxc5 18. Qc2 Nfd7 19. Nd4 Qb6 20. Rh3 Kh8 21. Rg3 f6 22. Bf4 Ne5 23. e4 dxe4 24. Be3 Qa5 25. fxe4 Rae8 26. Nxc6 Nxc6 27. Bxc5 Rf7 28. Rgd3 Rc7 29. Rd5 Qa6 30. Bd6 Rcc8 31. Rc5 Ne5 32. Rxc8 Rxc8 33. Bxb4 h6 34. Bc3 Qb5 35. Rd5 Qf1+ 36. Kb2 Qf4 37. h5 Qg4 38. Qd2 Qxe4 39. Rd4 Qb7 40. Rb4 Qa6 41. Bxe5 fxe5 42. Re4 Qf6 43. g4 Rd8 44. Qc3 Qf2+ 45. Ka3 Qf8+ 46. Kb2 Qf2+ 47. Ka3 Qf8+ 48. Kb2 1/2-1/2",-44,1.32862066729328,1.64020054983705,-0.311579882543767,"draw","D00 - D69"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Laznicka, Viktor","Akobian, Varuzhan","1-0",2676,2634,"A13","1. c4 e6 2. Nf3 Nf6 3. g3 a6 4. Bg2 b5 5. b3 Bb7 6. Nc3 bxc4 7. bxc4 c5 8. Rb1 Bc6 9. O-O Be7 10. d4 cxd4 11. Qxd4 O-O 12. Rd1 Qa5 13. Bd2 Qc5 14. Be3 Qxd4 15. Nxd4 Bxg2 16. Kxg2 a5 17. Na4 Na6 18. Nb6 Rad8 19. Rb5 Nc5 20. Rxa5 Rb8 21. Nb3 Nxb3 22. axb3 Rb7 23. c5 Bd8 24. Rda1 Ng4 25. Ra7 Nxe3+ 26. fxe3 Rxb6 27. cxb6 Bxb6 28. Rxd7 Bxe3 29. Kf3 Bb6 30. Ra6 Bc5 31. Rc7 Bb4 32. Rac6 g6 33. Rc8 1-0",42,1.62370544946372,1.32862066729328,0.295084782170437,"white","A00 - A39"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Sethuraman, S.P.","Sjugirov, Sanan","1-0",2640,2657,"A04","1. Nf3 c5 2. c4 Nc6 3. Nc3 e5 4. e3 f5 5. d4 e4 6. d5 Na5 7. Nd2 Nf6 8. f3 exf3 9. Nxf3 g6 10. Bd3 Bg7 11. O-O O-O 12. d6 b6 13. e4 fxe4 14. Bxe4 Rb8 15. Bg5 Qe8 16. Bxf6 Bxf6 17. Qd3 Bb7 18. Rae1 Qf7 19. Bd5 Bxd5 20. Nxd5 Nc6 21. g4 Bxb2 22. Ne7+ Kh8 23. Nxc6 dxc6 24. Ne5 Qb7 25. d7 Bd4+ 26. Kg2 Rxf1 27. Qxf1 Bxe5 28. Qf7 Qc7 29. Qe8+ Kg7 30. Qe7+ Kg8 31. Rxe5 b5 32. Qe8+ Kg7 33. g5 1-0",-17,1.36405237176684,1.47709761385631,-0.113045242089463,"white","A00 - A39"
"FIDE World Cup 2015","Baku AZE",2015-09-12,1.2,"Granda Zuniga, Julio E","Fier, Alexandr","1-0",2667,2624,"A29","1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bb4 5. Bg2 O-O 6. O-O e4 7. Ng5 Bxc3 8. bxc3 Re8 9. f3 exf3 10. Nxf3 Qe7 11. e3 Ne5 12. d3 d6 13. Nd4 c5 14. Nc2 Bg4 15. Qd2 d5 16. cxd5 c4 17. Ba3 Qd8 18. dxc4 Nxc4 19. Qd4 Rc8 20. e4 Qb6 21. Rf4 Ne5 22. Ne3 Be2 23. d6 Qa6 24. Bb4 Rcd8 25. Rxf6 gxf6 26. Nd5 Kg7 27. Nc7 Qc6 28. Qe3 a5 29. Bxa5 Qxd6 30. Nxe8+ Rxe8 31. Bb4 Qa6 32. Bc5 Qd3 33. Qxd3 Bxd3 34. Rd1 Ra8 35. a3 Bb5 36. Bh3 Bc6 37. Bf5 Nc4 38. Kf2 h6 39. Bb4 b5 40. Bc5 Be8 41. g4 Bc6 42. Kg3 Re8 43. Kf4 Re5 44. Bb4 Re8 45. h4 Ne5 46. Rd6 Ba8 47. h5 Nc4 48. Ra6 Nd2 49. Bc5 Bxe4 50. Bd4 Bxf5 51. Bxf6+ Kh7 52. Kxf5 Nc4 53. Kf4 Ne3 54. Rd6 Nc4 55. Rd7 Kg8 56. g5 hxg5+ 57. Kxg5 Nxa3 58. Kh6 Kf8 59. Kh7 Re6 60. Rd8+ Re8 61. Rxe8+ Kxe8 62. Kg8 1-0",43,1.55183930151885,1.27481983484112,0.277019466677724,"white","A00 - A39"
